times, le, le_qc, le_unc, h, h_qc, h_unc, g, g_qc, sm1, sm1_qc, nee, nee_qc, gpp, gpp_se
2.010053100000000000e+07,9.773279999999999745e+01,1.000000000000000000e+00,7.495429999999999815e+00,1.049309999999999974e+02,1.000000000000000000e+00,7.367479999999999585e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.502899999999999991e+01,1.000000000000000000e+00,-4.671750000000000291e+00,1.000000000000000000e+00,8.521509999999999252e+00,3.803820000000000118e-02
2.010060100000000000e+07,6.637009999999999366e+01,1.000000000000000000e+00,6.148550000000000182e+00,7.846040000000000703e+01,1.000000000000000000e+00,6.020439999999999792e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.470400000000000063e+01,1.000000000000000000e+00,-3.812129999999999797e+00,1.000000000000000000e+00,7.860470000000000290e+00,6.794609999999999539e-02
2.010060200000000000e+07,1.030310000000000059e+02,1.000000000000000000e+00,7.159860000000000113e+00,-4.360880000000000223e+01,1.000000000000000000e+00,4.872289999999999566e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.567699999999999960e+01,1.000000000000000000e+00,-7.336719999999999908e-01,1.000000000000000000e+00,4.777479999999999727e+00,7.298839999999999495e-02
2.010060300000000000e+07,7.965229999999999677e+01,1.000000000000000000e+00,7.940629999999999633e+00,1.533419999999999916e+01,1.000000000000000000e+00,5.579080000000000261e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.706700000000000017e+01,1.000000000000000000e+00,-1.466110000000000024e+00,1.000000000000000000e+00,6.411870000000000402e+00,5.595300000000000273e-02
2.010060400000000000e+07,1.356719999999999970e+02,1.000000000000000000e+00,8.336330000000000240e+00,1.102800000000000011e+02,1.000000000000000000e+00,7.847369999999999735e+00,-9.999000000000000000e+03,1.000000000000000000e+00,3.121499999999999986e+01,1.000000000000000000e+00,-6.346420000000000172e+00,1.000000000000000000e+00,1.082740000000000080e+01,5.415389999999999787e-02
2.010060500000000000e+07,8.937749999999999773e+01,1.000000000000000000e+00,7.812310000000000088e+00,7.165860000000000696e+01,1.000000000000000000e+00,6.242670000000000385e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.993799999999999883e+01,1.000000000000000000e+00,-3.510060000000000180e+00,1.000000000000000000e+00,9.986829999999999430e+00,1.124799999999999967e-01
2.010060600000000000e+07,1.037150000000000034e+02,1.000000000000000000e+00,8.406520000000000437e+00,2.167099999999999937e+01,1.000000000000000000e+00,5.357160000000000366e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.955199999999999960e+01,1.000000000000000000e+00,-3.273579999999999934e+00,1.000000000000000000e+00,8.484540000000000859e+00,1.103670000000000068e-01
2.010060700000000000e+07,1.156329999999999956e+02,1.000000000000000000e+00,8.298189999999999955e+00,1.301390000000000100e+02,1.000000000000000000e+00,8.553509999999999280e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.935399999999999920e+01,1.000000000000000000e+00,-4.453899999999999970e+00,1.000000000000000000e+00,1.022080000000000055e+01,9.141630000000000589e-02
2.010060800000000000e+07,6.924179999999999779e+01,1.000000000000000000e+00,6.297740000000000116e+00,4.234000000000000341e+01,1.000000000000000000e+00,5.216249999999999609e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.893799999999999883e+01,1.000000000000000000e+00,-1.303940000000000099e+00,9.791670000000000096e-01,6.721890000000000143e+00,1.561599999999999933e-01
2.010060900000000000e+07,1.310769999999999982e+02,1.000000000000000000e+00,8.048909999999999343e+00,2.357890000000000086e+01,1.000000000000000000e+00,6.083319999999999617e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.897899999999999920e+01,1.000000000000000000e+00,-3.898299999999999876e+00,1.000000000000000000e+00,8.977880000000000749e+00,5.631680000000000019e-02
2.010061000000000000e+07,5.397379999999999711e+01,1.000000000000000000e+00,5.073470000000000368e+00,8.528010000000000446e+01,1.000000000000000000e+00,6.488629999999999676e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.905399999999999849e+01,1.000000000000000000e+00,-5.637480000000000047e+00,1.000000000000000000e+00,9.498079999999999856e+00,4.656110000000000110e-02
2.010061100000000000e+07,6.384689999999999799e+01,1.000000000000000000e+00,6.007089999999999819e+00,9.909439999999999316e+01,1.000000000000000000e+00,7.681589999999999918e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.859199999999999875e+01,1.000000000000000000e+00,-4.606010000000000382e+00,1.000000000000000000e+00,1.220359999999999978e+01,1.027580000000000021e-01
2.010061200000000000e+07,6.954779999999999518e+01,1.000000000000000000e+00,7.029880000000000351e+00,1.099060000000000059e+02,1.000000000000000000e+00,7.409930000000000128e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.800700000000000145e+01,1.000000000000000000e+00,-1.952350000000000030e+00,9.583329999999999904e-01,1.194940000000000069e+01,9.797309999999999353e-02
2.010061300000000000e+07,1.082270000000000039e+02,1.000000000000000000e+00,6.522079999999999878e+00,1.302199999999999989e+02,1.000000000000000000e+00,6.895129999999999981e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.742699999999999960e+01,1.000000000000000000e+00,-1.444169999999999954e+00,9.791670000000000096e-01,1.095309999999999917e+01,9.177269999999999872e-02
2.010061400000000000e+07,1.011250000000000000e+02,1.000000000000000000e+00,7.253759999999999764e+00,1.299110000000000014e+02,1.000000000000000000e+00,7.572390000000000398e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.716499999999999915e+01,1.000000000000000000e+00,-4.048540000000000028e+00,1.000000000000000000e+00,1.013359999999999950e+01,6.763370000000000493e-02
2.010061500000000000e+07,7.113710000000000377e+01,1.000000000000000000e+00,4.947490000000000165e+00,1.610869999999999891e+02,1.000000000000000000e+00,6.759800000000000253e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.717800000000000082e+01,1.000000000000000000e+00,-5.844890000000000363e+00,1.000000000000000000e+00,9.551529999999999632e+00,3.015229999999999994e-02
2.010061600000000000e+07,4.100319999999999965e+01,1.000000000000000000e+00,4.469190000000000218e+00,7.020359999999999445e+01,1.000000000000000000e+00,5.847780000000000200e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.708599999999999852e+01,1.000000000000000000e+00,-3.947470000000000034e+00,1.000000000000000000e+00,6.246080000000000076e+00,2.052390000000000117e-02
2.010061700000000000e+07,7.612210000000000321e+01,1.000000000000000000e+00,4.802240000000000286e+00,1.512860000000000014e+02,1.000000000000000000e+00,8.858549999999999258e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.653800000000000026e+01,1.000000000000000000e+00,-6.073620000000000019e+00,9.791670000000000096e-01,1.015889999999999915e+01,4.064750000000000307e-02
2.010061800000000000e+07,5.684159999999999968e+01,1.000000000000000000e+00,4.285479999999999734e+00,9.566169999999999618e+01,1.000000000000000000e+00,7.470509999999999984e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.620899999999999963e+01,1.000000000000000000e+00,-3.482670000000000154e+00,8.958329999999999904e-01,9.268440000000000012e+00,2.133739999999999942e-02
2.010061900000000000e+07,7.399540000000000362e+01,1.000000000000000000e+00,4.931910000000000238e+00,1.068139999999999930e+02,1.000000000000000000e+00,6.449530000000000207e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.585600000000000165e+01,1.000000000000000000e+00,-4.572549999999999670e+00,1.000000000000000000e+00,1.033060000000000045e+01,7.158169999999999811e-02
2.010062000000000000e+07,6.497929999999999495e+01,1.000000000000000000e+00,4.147560000000000358e+00,1.500660000000000025e+02,1.000000000000000000e+00,6.717570000000000263e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.563599999999999923e+01,1.000000000000000000e+00,-5.950179999999999580e+00,1.000000000000000000e+00,1.127810000000000024e+01,7.628659999999999608e-02
2.010062100000000000e+07,8.550159999999999627e+01,1.000000000000000000e+00,5.787659999999999805e+00,1.153269999999999982e+02,1.000000000000000000e+00,6.487020000000000231e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.510200000000000031e+01,1.000000000000000000e+00,-3.259739999999999860e+00,9.375000000000000000e-01,1.153930000000000078e+01,1.283779999999999921e-01
2.010062200000000000e+07,9.343380000000000507e+01,1.000000000000000000e+00,6.185710000000000264e+00,8.919159999999999400e+01,1.000000000000000000e+00,5.992370000000000196e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.455600000000000094e+01,1.000000000000000000e+00,-1.334719999999999906e+00,8.750000000000000000e-01,8.256569999999999965e+00,2.255489999999999995e-01
2.010062300000000000e+07,7.807779999999999632e+01,1.000000000000000000e+00,5.330809999999999604e+00,5.686070000000000135e+01,1.000000000000000000e+00,5.099649999999999572e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.390800000000000125e+01,1.000000000000000000e+00,-2.030250000000000110e-01,9.791670000000000096e-01,7.826699999999999768e+00,1.576670000000000016e-01
2.010062400000000000e+07,1.129539999999999935e+02,1.000000000000000000e+00,6.149119999999999919e+00,1.166910000000000025e+02,1.000000000000000000e+00,6.173519999999999897e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.339399999999999835e+01,1.000000000000000000e+00,-1.221360000000000001e+00,9.375000000000000000e-01,8.214859999999999829e+00,1.141230000000000022e-01
2.010062500000000000e+07,1.203940000000000055e+02,1.000000000000000000e+00,5.916710000000000136e+00,9.739960000000000662e+01,1.000000000000000000e+00,5.818819999999999659e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.283999999999999986e+01,1.000000000000000000e+00,-1.571809999999999929e+00,1.000000000000000000e+00,8.032260000000000844e+00,1.032229999999999953e-01
2.010062600000000000e+07,1.190879999999999939e+02,1.000000000000000000e+00,6.256770000000000387e+00,1.108400000000000034e+02,1.000000000000000000e+00,6.019169999999999909e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.233099999999999952e+01,1.000000000000000000e+00,-1.700970000000000093e+00,9.791670000000000096e-01,8.668459999999999610e+00,8.606550000000000311e-02
2.010062700000000000e+07,1.493139999999999930e+02,1.000000000000000000e+00,6.139990000000000059e+00,1.071460000000000008e+02,1.000000000000000000e+00,6.060500000000000220e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.169000000000000128e+01,1.000000000000000000e+00,-1.101580000000000004e+00,9.583329999999999904e-01,8.950559999999999405e+00,5.486939999999999873e-02
2.010062800000000000e+07,1.243349999999999937e+02,1.000000000000000000e+00,6.321979999999999933e+00,1.162699999999999960e+02,1.000000000000000000e+00,6.294050000000000367e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.108099999999999952e+01,1.000000000000000000e+00,-1.626200000000000090e+00,1.000000000000000000e+00,9.617960000000000065e+00,4.106230000000000296e-02
2.010062900000000000e+07,1.120529999999999973e+02,1.000000000000000000e+00,6.157630000000000159e+00,1.289039999999999964e+02,1.000000000000000000e+00,6.584710000000000285e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.071300000000000097e+01,1.000000000000000000e+00,-4.395059999999999967e+00,1.000000000000000000e+00,1.051389999999999958e+01,4.824839999999999685e-02
2.010063000000000000e+07,8.554309999999999548e+01,1.000000000000000000e+00,5.062079999999999913e+00,8.841930000000000689e+01,1.000000000000000000e+00,7.143060000000000187e+00,-9.999000000000000000e+03,1.000000000000000000e+00,2.044999999999999929e+01,1.000000000000000000e+00,-4.189549999999999663e+00,9.166670000000000096e-01,9.726850000000000662e+00,6.030970000000000081e-02
2.010070100000000000e+07,9.716039999999999566e+01,1.000000000000000000e+00,5.554549999999999876e+00,1.083970000000000056e+02,1.000000000000000000e+00,7.311510000000000176e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.982700000000000173e+01,1.000000000000000000e+00,-4.002699999999999925e+00,1.000000000000000000e+00,8.892910000000000537e+00,4.019940000000000319e-02
2.010070200000000000e+07,8.534029999999999916e+01,9.791670000000000096e-01,5.353539999999999743e+00,1.122560000000000002e+02,1.000000000000000000e+00,6.538059999999999761e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.965200000000000102e+01,1.000000000000000000e+00,-4.616660000000000430e+00,9.166670000000000096e-01,8.997109999999999275e+00,6.728309999999999846e-02
2.010070300000000000e+07,8.065260000000000673e+01,1.000000000000000000e+00,5.130399999999999849e+00,6.800889999999999702e+01,1.000000000000000000e+00,5.476090000000000124e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.927700000000000102e+01,1.000000000000000000e+00,-3.855739999999999945e+00,8.958329999999999904e-01,8.799419999999999575e+00,1.572890000000000121e-01
2.010070400000000000e+07,1.111280000000000001e+02,1.000000000000000000e+00,6.234049999999999869e+00,1.232690000000000055e+02,1.000000000000000000e+00,7.638600000000000279e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.867099999999999937e+01,1.000000000000000000e+00,-3.495810000000000084e+00,1.000000000000000000e+00,9.395949999999999136e+00,1.641259999999999941e-01
2.010070500000000000e+07,9.488779999999999859e+01,1.000000000000000000e+00,5.930250000000000021e+00,7.610840000000000316e+01,1.000000000000000000e+00,6.067879999999999718e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.814000000000000057e+01,1.000000000000000000e+00,-2.450330000000000119e+00,9.791670000000000096e-01,7.619869999999999699e+00,7.373190000000000299e-02
2.010070600000000000e+07,8.508870000000000289e+01,1.000000000000000000e+00,5.975799999999999557e+00,9.632689999999999486e+01,1.000000000000000000e+00,6.778459999999999930e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.759799999999999898e+01,1.000000000000000000e+00,-1.536780000000000035e+00,9.375000000000000000e-01,7.317219999999999835e+00,6.955250000000000321e-02
2.010070700000000000e+07,9.921009999999999707e+01,1.000000000000000000e+00,6.075179999999999580e+00,8.526730000000000587e+01,1.000000000000000000e+00,6.657630000000000159e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.681899999999999906e+01,1.000000000000000000e+00,-1.858539999999999914e-01,7.916670000000000096e-01,5.719269999999999854e+00,9.579390000000000127e-02
2.010070800000000000e+07,9.398779999999999291e+01,1.000000000000000000e+00,5.750479999999999592e+00,6.272030000000000172e+01,1.000000000000000000e+00,5.762699999999999712e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.605000000000000071e+01,1.000000000000000000e+00,1.195549999999999891e+00,6.458329999999999904e-01,4.615479999999999805e+00,7.109440000000000204e-02
2.010070900000000000e+07,9.512500000000000000e+01,1.000000000000000000e+00,6.340119999999999756e+00,2.447050000000000125e+01,1.000000000000000000e+00,5.403979999999999784e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.542300000000000004e+01,1.000000000000000000e+00,3.102219999999999978e+00,9.375000000000000000e-01,4.617820000000000036e+00,3.985029999999999822e-02
2.010071000000000000e+07,1.249300000000000068e+02,1.000000000000000000e+00,6.798119999999999941e+00,7.914209999999999923e+01,1.000000000000000000e+00,6.697519999999999918e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.489199999999999946e+01,1.000000000000000000e+00,6.544619999999999882e-01,9.583329999999999904e-01,6.414579999999999949e+00,4.700639999999999680e-02
2.010071100000000000e+07,1.230859999999999985e+02,1.000000000000000000e+00,6.309689999999999799e+00,1.033229999999999933e+02,1.000000000000000000e+00,6.527479999999999727e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.442300000000000004e+01,1.000000000000000000e+00,2.614350000000000094e-03,8.750000000000000000e-01,7.957510000000000083e+00,1.307299999999999955e-02
2.010071200000000000e+07,1.359939999999999998e+02,1.000000000000000000e+00,6.310670000000000002e+00,1.057789999999999964e+02,1.000000000000000000e+00,7.542609999999999815e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.410699999999999932e+01,1.000000000000000000e+00,-2.786329999999999973e+00,1.000000000000000000e+00,8.884570000000000078e+00,1.287980000000000028e-02
2.010071300000000000e+07,1.093979999999999961e+02,1.000000000000000000e+00,6.295110000000000205e+00,1.306980000000000075e+02,1.000000000000000000e+00,7.653489999999999682e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.396499999999999986e+01,1.000000000000000000e+00,-2.819719999999999782e+00,6.666670000000000096e-01,9.295199999999999463e+00,1.767629999999999896e-02
2.010071400000000000e+07,8.421469999999999345e+01,1.000000000000000000e+00,5.802810000000000024e+00,1.035340000000000060e+02,1.000000000000000000e+00,6.922819999999999752e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.360800000000000054e+01,1.000000000000000000e+00,-1.798650000000000082e+00,8.125000000000000000e-01,8.936400000000000787e+00,2.149830000000000144e-02
2.010071500000000000e+07,1.144249999999999972e+02,1.000000000000000000e+00,6.934969999999999857e+00,7.790860000000000696e+01,1.000000000000000000e+00,6.536690000000000111e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.301500000000000057e+01,1.000000000000000000e+00,1.254010000000000069e+00,1.000000000000000000e+00,7.338390000000000413e+00,4.586950000000000055e-02
2.010071600000000000e+07,1.389219999999999970e+02,1.000000000000000000e+00,6.725530000000000008e+00,7.636709999999999354e+01,1.000000000000000000e+00,6.421750000000000291e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.262100000000000044e+01,1.000000000000000000e+00,-5.455039999999999889e-01,1.000000000000000000e+00,8.266989999999999839e+00,5.496820000000000178e-02
2.010071700000000000e+07,1.252189999999999941e+02,1.000000000000000000e+00,6.510010000000000296e+00,8.087829999999999586e+01,1.000000000000000000e+00,6.693939999999999557e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.236899999999999977e+01,1.000000000000000000e+00,2.938560000000000061e-01,9.791670000000000096e-01,8.333700000000000330e+00,6.071569999999999745e-02
2.010071800000000000e+07,1.082930000000000064e+02,1.000000000000000000e+00,5.919299999999999784e+00,9.793149999999999977e+01,1.000000000000000000e+00,7.089450000000000252e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.220599999999999952e+01,1.000000000000000000e+00,-1.474480000000000013e+00,9.166670000000000096e-01,9.503470000000000084e+00,7.557769999999999766e-02
2.010071900000000000e+07,9.236190000000000566e+01,1.000000000000000000e+00,6.004120000000000346e+00,8.447090000000000032e+01,1.000000000000000000e+00,6.705580000000000318e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.204400000000000048e+01,1.000000000000000000e+00,-3.188739999999999908e-01,1.000000000000000000e+00,9.511730000000000018e+00,9.400089999999999835e-02
2.010072000000000000e+07,1.026779999999999973e+02,1.000000000000000000e+00,6.034869999999999735e+00,8.777710000000000434e+01,1.000000000000000000e+00,6.124749999999999694e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.180400000000000027e+01,1.000000000000000000e+00,7.246869999999999701e-02,1.000000000000000000e+00,8.870820000000000149e+00,1.290580000000000060e-01
2.010072100000000000e+07,9.224859999999999616e+01,1.000000000000000000e+00,5.611950000000000216e+00,7.746030000000000371e+01,1.000000000000000000e+00,6.478189999999999671e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.155400000000000027e+01,1.000000000000000000e+00,4.373090000000000033e-01,9.166670000000000096e-01,8.535679999999999268e+00,1.224810000000000065e-01
2.010072200000000000e+07,1.106039999999999992e+02,1.000000000000000000e+00,5.525199999999999889e+00,1.032969999999999970e+02,1.000000000000000000e+00,7.247910000000000075e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.144599999999999973e+01,1.000000000000000000e+00,-1.576359999999999983e+00,8.958329999999999904e-01,9.124679999999999680e+00,7.554669999999999441e-02
2.010072300000000000e+07,8.080440000000000111e+01,1.000000000000000000e+00,4.981399999999999828e+00,8.150449999999999307e+01,1.000000000000000000e+00,6.722889999999999588e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.138100000000000023e+01,1.000000000000000000e+00,-5.631380000000000274e-01,8.125000000000000000e-01,8.154799999999999827e+00,6.373810000000000586e-02
2.010072400000000000e+07,8.831289999999999907e+01,1.000000000000000000e+00,5.426610000000000156e+00,7.798579999999999757e+01,1.000000000000000000e+00,5.726309999999999789e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.116099999999999959e+01,1.000000000000000000e+00,2.523239999999999927e-01,7.291670000000000096e-01,6.420259999999999856e+00,1.215080000000000049e-01
2.010072500000000000e+07,1.035600000000000023e+02,1.000000000000000000e+00,5.725799999999999557e+00,8.055089999999999861e+01,1.000000000000000000e+00,5.577849999999999753e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.091499999999999915e+01,1.000000000000000000e+00,2.474990000000000023e+00,5.625000000000000000e-01,5.358439999999999870e+00,2.195149999999999879e-01
2.010072600000000000e+07,1.073799999999999955e+02,1.000000000000000000e+00,5.751269999999999882e+00,4.474909999999999854e+01,1.000000000000000000e+00,5.028649999999999842e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.079400000000000048e+01,1.000000000000000000e+00,1.571460000000000079e+00,7.708329999999999904e-01,5.348019999999999996e+00,2.323320000000000107e-01
2.010072700000000000e+07,7.882689999999999486e+01,1.000000000000000000e+00,5.550449999999999662e+00,4.494310000000000116e+01,1.000000000000000000e+00,4.886429999999999829e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.079199999999999982e+01,1.000000000000000000e+00,1.033279999999999976e+00,8.541670000000000096e-01,5.668739999999999668e+00,1.385790000000000077e-01
2.010072800000000000e+07,6.568600000000000705e+01,1.000000000000000000e+00,4.517489999999999561e+00,1.333300000000000018e+01,1.000000000000000000e+00,3.814099999999999824e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.087299999999999933e+01,1.000000000000000000e+00,1.350200000000000067e+00,8.333329999999999904e-01,5.783699999999999619e+00,8.347860000000000003e-02
2.010072900000000000e+07,8.376309999999999434e+01,1.000000000000000000e+00,5.983439999999999870e+00,5.853340000000000032e+01,1.000000000000000000e+00,5.617429999999999701e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.070199999999999996e+01,1.000000000000000000e+00,1.105740000000000056e-01,8.125000000000000000e-01,8.023649999999999949e+00,6.975409999999999944e-02
2.010073000000000000e+07,8.540590000000000259e+01,1.000000000000000000e+00,5.363809999999999967e+00,4.271150000000000091e+01,1.000000000000000000e+00,5.133619999999999628e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.065000000000000036e+01,1.000000000000000000e+00,2.128200000000000092e-01,8.958329999999999904e-01,7.723530000000000229e+00,4.821620000000000072e-02
2.010073100000000000e+07,1.055889999999999986e+02,1.000000000000000000e+00,6.117060000000000386e+00,9.313620000000000232e+01,1.000000000000000000e+00,7.335930000000000284e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.065399999999999991e+01,1.000000000000000000e+00,-1.429380000000000095e+00,8.958329999999999904e-01,8.985530000000000683e+00,5.115780000000000327e-02
2.010080100000000000e+07,8.715550000000000352e+01,1.000000000000000000e+00,6.276060000000000194e+00,7.852469999999999573e+01,1.000000000000000000e+00,6.435850000000000293e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.062100000000000044e+01,1.000000000000000000e+00,-1.052689999999999904e+00,8.750000000000000000e-01,8.476879999999999526e+00,7.561700000000000366e-02
2.010080200000000000e+07,8.623329999999999984e+01,1.000000000000000000e+00,5.904969999999999608e+00,8.776860000000000639e+01,1.000000000000000000e+00,5.888819999999999943e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.053800000000000026e+01,1.000000000000000000e+00,-9.296950000000000491e-01,9.375000000000000000e-01,8.249430000000000263e+00,6.195099999999999912e-02
2.010080300000000000e+07,8.823659999999999570e+01,1.000000000000000000e+00,6.237619999999999720e+00,7.902670000000000528e+01,1.000000000000000000e+00,6.074970000000000425e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.045199999999999996e+01,1.000000000000000000e+00,-6.148379999999999956e-01,9.583329999999999904e-01,8.423769999999999314e+00,5.682700000000000251e-02
2.010080400000000000e+07,5.866519999999999868e+01,1.000000000000000000e+00,5.809980000000000366e+00,8.012860000000000582e+01,1.000000000000000000e+00,6.573680000000000412e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.043099999999999916e+01,1.000000000000000000e+00,-1.141499999999999959e+00,9.791670000000000096e-01,8.756880000000000663e+00,3.930030000000000329e-02
2.010080500000000000e+07,7.973399999999999466e+01,1.000000000000000000e+00,5.995379999999999932e+00,8.014199999999999591e+01,1.000000000000000000e+00,5.913909999999999556e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.036100000000000065e+01,1.000000000000000000e+00,-1.269299999999999873e-01,9.791670000000000096e-01,7.809300000000000352e+00,3.404170000000000113e-02
2.010080600000000000e+07,8.681919999999999504e+01,1.000000000000000000e+00,5.242449999999999832e+00,7.650610000000000355e+01,1.000000000000000000e+00,5.974569999999999936e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.037700000000000067e+01,1.000000000000000000e+00,-1.445279999999999898e+00,1.000000000000000000e+00,8.464669999999999916e+00,2.890840000000000076e-02
2.010080700000000000e+07,7.046339999999999293e+01,1.000000000000000000e+00,5.600710000000000299e+00,1.030120000000000005e+02,1.000000000000000000e+00,6.673020000000000174e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.036700000000000088e+01,1.000000000000000000e+00,-1.807260000000000089e+00,1.000000000000000000e+00,9.159090000000000842e+00,4.011630000000000057e-02
2.010080800000000000e+07,6.921559999999999491e+01,1.000000000000000000e+00,5.654989999999999739e+00,8.973999999999999488e+01,1.000000000000000000e+00,7.192660000000000053e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.034800000000000075e+01,1.000000000000000000e+00,-1.078689999999999927e+00,1.000000000000000000e+00,9.571080000000000254e+00,4.966890000000000194e-02
2.010080900000000000e+07,8.067359999999999332e+01,1.000000000000000000e+00,6.222159999999999691e+00,1.069399999999999977e+02,1.000000000000000000e+00,6.843399999999999928e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.032300000000000040e+01,1.000000000000000000e+00,-2.319020000000000081e+00,9.583329999999999904e-01,9.830769999999999342e+00,5.587469999999999937e-02
2.010081000000000000e+07,6.044509999999999650e+01,1.000000000000000000e+00,5.670119999999999827e+00,7.367860000000000298e+01,1.000000000000000000e+00,5.541210000000000413e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.041900000000000048e+01,1.000000000000000000e+00,-2.672140000000000182e+00,7.500000000000000000e-01,1.040470000000000006e+01,5.929870000000000280e-02
2.010081100000000000e+07,5.693630000000000280e+01,1.000000000000000000e+00,5.803560000000000052e+00,6.140390000000000015e+01,1.000000000000000000e+00,5.650179999999999758e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.038299999999999912e+01,1.000000000000000000e+00,-1.525109999999999966e+00,7.500000000000000000e-01,9.089380000000000237e+00,6.365640000000000187e-02
2.010081200000000000e+07,6.912300000000000466e+01,1.000000000000000000e+00,6.237390000000000434e+00,8.288129999999999598e+01,1.000000000000000000e+00,6.828000000000000291e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.024399999999999977e+01,1.000000000000000000e+00,-5.495170000000000332e-01,1.000000000000000000e+00,7.097330000000000361e+00,1.000520000000000020e-01
2.010081300000000000e+07,5.146629999999999683e+01,1.000000000000000000e+00,5.658859999999999779e+00,7.598149999999999693e+01,1.000000000000000000e+00,7.098049999999999748e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.018599999999999994e+01,1.000000000000000000e+00,-4.687970000000000192e-01,1.000000000000000000e+00,6.386409999999999698e+00,1.346160000000000134e-01
2.010081400000000000e+07,5.289189999999999969e+01,1.000000000000000000e+00,5.942040000000000433e+00,7.930639999999999645e+01,1.000000000000000000e+00,7.205079999999999707e+00,-9.999000000000000000e+03,1.000000000000000000e+00,1.013799999999999990e+01,1.000000000000000000e+00,-2.637510000000000132e-01,1.000000000000000000e+00,5.463560000000000194e+00,1.039759999999999990e-01
